3,2,F1,0.0,JT_test,0.1,0.08781
3,2,F1,0.0,JT_test,0.05,0.03332
3,2,F1,0.0,JT_test,0.01,0.0
3,2,F1,0.0,DD_test,0.1,0.10016
3,2,F1,0.0,DD_test,0.05,0.04529
3,2,F1,0.0,DD_test,0.01,0.0
3,2,F1,0.6779661016949152,JT_test,0.1,0.10194
3,2,F1,0.6779661016949152,JT_test,0.05,0.03943
3,2,F1,0.6779661016949152,JT_test,0.01,0.0
3,2,F1,0.6779661016949152,DD_test,0.1,0.11417
3,2,F1,0.6779661016949152,DD_test,0.05,0.05108
3,2,F1,0.6779661016949152,DD_test,0.01,0.0
3,2,F1,1.3559322033898304,JT_test,0.1,0.12006
3,2,F1,1.3559322033898304,JT_test,0.05,0.04595
3,2,F1,1.3559322033898304,JT_test,0.01,0.0
3,2,F1,1.3559322033898304,DD_test,0.1,0.13137
3,2,F1,1.3559322033898304,DD_test,0.05,0.06101
3,2,F1,1.3559322033898304,DD_test,0.01,0.0
3,2,F1,2.0338983050847457,JT_test,0.1,0.13328
3,2,F1,2.0338983050847457,JT_test,0.05,0.05262
3,2,F1,2.0338983050847457,JT_test,0.01,0.0
3,2,F1,2.0338983050847457,DD_test,0.1,0.15023
3,2,F1,2.0338983050847457,DD_test,0.05,0.06964
3,2,F1,2.0338983050847457,DD_test,0.01,0.0
3,2,F1,2.711864406779661,JT_test,0.1,0.15187
3,2,F1,2.711864406779661,JT_test,0.05,0.06129
3,2,F1,2.711864406779661,JT_test,0.01,0.0
3,2,F1,2.711864406779661,DD_test,0.1,0.17265
3,2,F1,2.711864406779661,DD_test,0.05,0.0823
3,2,F1,2.711864406779661,DD_test,0.01,0.0
3,2,F1,3.389830508474576,JT_test,0.1,0.17016
3,2,F1,3.389830508474576,JT_test,0.05,0.0706
3,2,F1,3.389830508474576,JT_test,0.01,0.0
3,2,F1,3.389830508474576,DD_test,0.1,0.19424
3,2,F1,3.389830508474576,DD_test,0.05,0.09469
3,2,F1,3.389830508474576,DD_test,0.01,0.0
3,2,F1,4.067796610169491,JT_test,0.1,0.19011
3,2,F1,4.067796610169491,JT_test,0.05,0.07833
3,2,F1,4.067796610169491,JT_test,0.01,0.0
3,2,F1,4.067796610169491,DD_test,0.1,0.21862
3,2,F1,4.067796610169491,DD_test,0.05,0.10853
3,2,F1,4.067796610169491,DD_test,0.01,0.0
3,2,F1,4.745762711864407,JT_test,0.1,0.21203
3,2,F1,4.745762711864407,JT_test,0.05,0.08983
3,2,F1,4.745762711864407,JT_test,0.01,0.0
3,2,F1,4.745762711864407,DD_test,0.1,0.24141
3,2,F1,4.745762711864407,DD_test,0.05,0.12109
3,2,F1,4.745762711864407,DD_test,0.01,0.0
3,2,F1,5.423728813559322,JT_test,0.1,0.23608
3,2,F1,5.423728813559322,JT_test,0.05,0.10139
3,2,F1,5.423728813559322,JT_test,0.01,0.0
3,2,F1,5.423728813559322,DD_test,0.1,0.26738
3,2,F1,5.423728813559322,DD_test,0.05,0.13515
3,2,F1,5.423728813559322,DD_test,0.01,0.0
3,2,F1,6.101694915254237,JT_test,0.1,0.25472
3,2,F1,6.101694915254237,JT_test,0.05,0.11164
3,2,F1,6.101694915254237,JT_test,0.01,0.0
3,2,F1,6.101694915254237,DD_test,0.1,0.29397
3,2,F1,6.101694915254237,DD_test,0.05,0.15138
3,2,F1,6.101694915254237,DD_test,0.01,0.0
3,2,F1,6.779661016949152,JT_test,0.1,0.27905
3,2,F1,6.779661016949152,JT_test,0.05,0.12223
3,2,F1,6.779661016949152,JT_test,0.01,0.0
3,2,F1,6.779661016949152,DD_test,0.1,0.31845
3,2,F1,6.779661016949152,DD_test,0.05,0.16574
3,2,F1,6.779661016949152,DD_test,0.01,0.0
3,2,F1,7.4576271186440675,JT_test,0.1,0.3029
3,2,F1,7.4576271186440675,JT_test,0.05,0.13332
3,2,F1,7.4576271186440675,JT_test,0.01,0.0
3,2,F1,7.4576271186440675,DD_test,0.1,0.34674
3,2,F1,7.4576271186440675,DD_test,0.05,0.18322
3,2,F1,7.4576271186440675,DD_test,0.01,0.0
3,2,F1,8.135593220338983,JT_test,0.1,0.32712
3,2,F1,8.135593220338983,JT_test,0.05,0.14806
3,2,F1,8.135593220338983,JT_test,0.01,0.0
3,2,F1,8.135593220338983,DD_test,0.1,0.37352
3,2,F1,8.135593220338983,DD_test,0.05,0.20116
3,2,F1,8.135593220338983,DD_test,0.01,0.0
3,2,F1,8.813559322033898,JT_test,0.1,0.3492
3,2,F1,8.813559322033898,JT_test,0.05,0.15911
3,2,F1,8.813559322033898,JT_test,0.01,0.0
3,2,F1,8.813559322033898,DD_test,0.1,0.3996
3,2,F1,8.813559322033898,DD_test,0.05,0.21551
3,2,F1,8.813559322033898,DD_test,0.01,0.0
3,2,F1,9.491525423728813,JT_test,0.1,0.3731
3,2,F1,9.491525423728813,JT_test,0.05,0.17283
3,2,F1,9.491525423728813,JT_test,0.01,0.0
3,2,F1,9.491525423728813,DD_test,0.1,0.42911
3,2,F1,9.491525423728813,DD_test,0.05,0.23528
3,2,F1,9.491525423728813,DD_test,0.01,0.0
3,2,F1,10.169491525423728,JT_test,0.1,0.39252
3,2,F1,10.169491525423728,JT_test,0.05,0.18102
3,2,F1,10.169491525423728,JT_test,0.01,0.0
3,2,F1,10.169491525423728,DD_test,0.1,0.45415
3,2,F1,10.169491525423728,DD_test,0.05,0.25456
3,2,F1,10.169491525423728,DD_test,0.01,0.0
3,2,F1,10.847457627118644,JT_test,0.1,0.41373
3,2,F1,10.847457627118644,JT_test,0.05,0.19393
3,2,F1,10.847457627118644,JT_test,0.01,0.0
3,2,F1,10.847457627118644,DD_test,0.1,0.48723
3,2,F1,10.847457627118644,DD_test,0.05,0.27253
3,2,F1,10.847457627118644,DD_test,0.01,0.0
3,2,F1,11.525423728813559,JT_test,0.1,0.43697
3,2,F1,11.525423728813559,JT_test,0.05,0.20758
3,2,F1,11.525423728813559,JT_test,0.01,0.0
3,2,F1,11.525423728813559,DD_test,0.1,0.51044
3,2,F1,11.525423728813559,DD_test,0.05,0.29107
3,2,F1,11.525423728813559,DD_test,0.01,0.0
3,2,F1,12.203389830508474,JT_test,0.1,0.45604
3,2,F1,12.203389830508474,JT_test,0.05,0.21609
3,2,F1,12.203389830508474,JT_test,0.01,0.0
3,2,F1,12.203389830508474,DD_test,0.1,0.538
3,2,F1,12.203389830508474,DD_test,0.05,0.30594
3,2,F1,12.203389830508474,DD_test,0.01,0.0
3,2,F1,12.88135593220339,JT_test,0.1,0.47846
3,2,F1,12.88135593220339,JT_test,0.05,0.22992
3,2,F1,12.88135593220339,JT_test,0.01,0.0
3,2,F1,12.88135593220339,DD_test,0.1,0.56287
3,2,F1,12.88135593220339,DD_test,0.05,0.32598
3,2,F1,12.88135593220339,DD_test,0.01,0.0
3,2,F1,13.559322033898304,JT_test,0.1,0.49457
3,2,F1,13.559322033898304,JT_test,0.05,0.23587
3,2,F1,13.559322033898304,JT_test,0.01,0.0
3,2,F1,13.559322033898304,DD_test,0.1,0.58892
3,2,F1,13.559322033898304,DD_test,0.05,0.34388
3,2,F1,13.559322033898304,DD_test,0.01,0.0
3,2,F1,14.23728813559322,JT_test,0.1,0.51285
3,2,F1,14.23728813559322,JT_test,0.05,0.24715
3,2,F1,14.23728813559322,JT_test,0.01,0.0
3,2,F1,14.23728813559322,DD_test,0.1,0.61186
3,2,F1,14.23728813559322,DD_test,0.05,0.36096
3,2,F1,14.23728813559322,DD_test,0.01,0.0
3,2,F1,14.915254237288135,JT_test,0.1,0.5305
3,2,F1,14.915254237288135,JT_test,0.05,0.25702
3,2,F1,14.915254237288135,JT_test,0.01,0.0
3,2,F1,14.915254237288135,DD_test,0.1,0.6344
3,2,F1,14.915254237288135,DD_test,0.05,0.37484
3,2,F1,14.915254237288135,DD_test,0.01,0.0
3,2,F1,15.59322033898305,JT_test,0.1,0.54269
3,2,F1,15.59322033898305,JT_test,0.05,0.26404
3,2,F1,15.59322033898305,JT_test,0.01,0.0
3,2,F1,15.59322033898305,DD_test,0.1,0.65967
3,2,F1,15.59322033898305,DD_test,0.05,0.39624
3,2,F1,15.59322033898305,DD_test,0.01,0.0
3,2,F1,16.271186440677965,JT_test,0.1,0.55903
3,2,F1,16.271186440677965,JT_test,0.05,0.27286
3,2,F1,16.271186440677965,JT_test,0.01,0.0
3,2,F1,16.271186440677965,DD_test,0.1,0.68219
3,2,F1,16.271186440677965,DD_test,0.05,0.41216
3,2,F1,16.271186440677965,DD_test,0.01,0.0
3,2,F1,16.94915254237288,JT_test,0.1,0.57069
3,2,F1,16.94915254237288,JT_test,0.05,0.28059
3,2,F1,16.94915254237288,JT_test,0.01,0.0
3,2,F1,16.94915254237288,DD_test,0.1,0.70024
3,2,F1,16.94915254237288,DD_test,0.05,0.42576
3,2,F1,16.94915254237288,DD_test,0.01,0.0
3,2,F1,17.627118644067796,JT_test,0.1,0.58569
3,2,F1,17.627118644067796,JT_test,0.05,0.28851
3,2,F1,17.627118644067796,JT_test,0.01,0.0
3,2,F1,17.627118644067796,DD_test,0.1,0.71907
3,2,F1,17.627118644067796,DD_test,0.05,0.44098
3,2,F1,17.627118644067796,DD_test,0.01,0.0
3,2,F1,18.305084745762713,JT_test,0.1,0.59229
3,2,F1,18.305084745762713,JT_test,0.05,0.29325
3,2,F1,18.305084745762713,JT_test,0.01,0.0
3,2,F1,18.305084745762713,DD_test,0.1,0.74052
3,2,F1,18.305084745762713,DD_test,0.05,0.45895
3,2,F1,18.305084745762713,DD_test,0.01,0.0
3,2,F1,18.983050847457626,JT_test,0.1,0.60252
3,2,F1,18.983050847457626,JT_test,0.05,0.29886
3,2,F1,18.983050847457626,JT_test,0.01,0.0
3,2,F1,18.983050847457626,DD_test,0.1,0.75607
3,2,F1,18.983050847457626,DD_test,0.05,0.46944
3,2,F1,18.983050847457626,DD_test,0.01,0.0
3,2,F1,19.66101694915254,JT_test,0.1,0.61246
3,2,F1,19.66101694915254,JT_test,0.05,0.3045
3,2,F1,19.66101694915254,JT_test,0.01,0.0
3,2,F1,19.66101694915254,DD_test,0.1,0.7729
3,2,F1,19.66101694915254,DD_test,0.05,0.48191
3,2,F1,19.66101694915254,DD_test,0.01,0.0
3,2,F1,20.338983050847457,JT_test,0.1,0.6189
3,2,F1,20.338983050847457,JT_test,0.05,0.30521
3,2,F1,20.338983050847457,JT_test,0.01,0.0
3,2,F1,20.338983050847457,DD_test,0.1,0.7875
3,2,F1,20.338983050847457,DD_test,0.05,0.49551
3,2,F1,20.338983050847457,DD_test,0.01,0.0
3,2,F1,21.016949152542374,JT_test,0.1,0.62595
